model,node,degree
SBM,465,0.04809619238476954
SBM,466,0.052104208416833664
SBM,467,0.036072144288577156
SBM,468,0.04609218436873747
SBM,469,0.04809619238476954
SBM,470,0.03406813627254509
SBM,471,0.04208416833667335
SBM,472,0.04809619238476954
SBM,473,0.04609218436873747
SBM,474,0.04208416833667335
SBM,475,0.04809619238476954
SBM,476,0.03807615230460922
SBM,477,0.04408817635270541
SBM,478,0.04208416833667335
SBM,479,0.04809619238476954
SBM,480,0.050100200400801605
SBM,481,0.04008016032064128
SBM,482,0.04408817635270541
SBM,483,0.05410821643286573
SBM,484,0.036072144288577156
SBM,485,0.04408817635270541
SBM,486,0.036072144288577156
SBM,487,0.050100200400801605
SBM,488,0.04008016032064128
SBM,489,0.050100200400801605
SBM,490,0.036072144288577156
SBM,491,0.04208416833667335
SBM,492,0.05811623246492986
SBM,493,0.050100200400801605
SBM,494,0.04809619238476954
SBM,495,0.04008016032064128
SBM,496,0.05410821643286573
SBM,497,0.056112224448897796
SBM,498,0.04609218436873747
SBM,499,0.04208416833667335
