model,node,pagerank
SBM,381,0.0027752287862890723
SBM,382,0.0020950112668106633
SBM,383,0.002403782406474381
SBM,384,0.002621784467636076
SBM,385,0.001871525339227553
SBM,386,0.0016448598763837581
SBM,387,0.0023747184743676476
SBM,388,0.0026176284300021757
SBM,389,0.001638923885394489
SBM,390,0.0019444855260706048
SBM,391,0.0015910711383235125
SBM,392,0.0020014494557365854
SBM,393,0.0017184808686278306
SBM,394,0.0018862991006487044
SBM,395,0.0017273605032902476
SBM,396,0.002612133279025653
SBM,397,0.0019343359130406539
SBM,398,0.0020902230181550656
SBM,399,0.002243571737329134
SBM,400,0.001590287229598202
SBM,401,0.0021620636350810464
SBM,402,0.0018040166105770144
SBM,403,0.0018581272982783924
SBM,404,0.0022401970413749688
SBM,405,0.0018746733681286947
SBM,406,0.0018846694123813288
SBM,407,0.0020211217269203658
SBM,408,0.0026257721932345423
SBM,409,0.001713649940985481
SBM,410,0.002005582924475067
SBM,411,0.0011229436261129058
SBM,412,0.0015576781170582286
SBM,413,0.0026137299293289337
SBM,414,0.0020790059584389385
SBM,415,0.001932150975276156
SBM,416,0.002079400103127052
SBM,417,0.002026128740733362
SBM,418,0.0018092940044693857
SBM,419,0.0021708790995372375
SBM,420,0.0015095136506690491
SBM,421,0.0020206471513095218
SBM,422,0.0016251783520414749
SBM,423,0.0023929946065237243
SBM,424,0.0019611439689318647
SBM,425,0.0025578231592424724
SBM,426,0.001940681828929424
SBM,427,0.0020057240189811304
SBM,428,0.002397812263513232
SBM,429,0.001211605475511377
SBM,430,0.0019992567372204588
SBM,431,0.0018118214416129313
SBM,432,0.00149664285430218
SBM,433,0.002303634350429233
SBM,434,0.0020211091126518714
SBM,435,0.002308052970095013
SBM,436,0.002032685810164037
SBM,437,0.002248233191114441
SBM,438,0.0015777947894605733
SBM,439,0.0020192383308518195
SBM,440,0.0021027234491521217
SBM,441,0.0022399507296445476
SBM,442,0.002011846376804316
SBM,443,0.0017956683584900567
SBM,444,0.0016387898451461736
SBM,445,0.0020217186130217476
SBM,446,0.0017939158542446612
SBM,447,0.0021028882159288107
SBM,448,0.0013491507242770632
SBM,449,0.0020243510763587923
SBM,450,0.001878300404620577
SBM,451,0.0016343296008360095
SBM,452,0.0018602868053140694
SBM,453,0.002055087333254948
SBM,454,0.001649117028060074
SBM,455,0.0019366405233197633
SBM,456,0.0021747214195814695
SBM,457,0.002318830848787197
SBM,458,0.0017048166780163697
SBM,459,0.002702422185295044
SBM,460,0.0016569104329556634
SBM,461,0.0018693168549666567
SBM,462,0.0012613177569040588
SBM,463,0.001853565523211893
SBM,464,0.0018792048981319462
SBM,465,0.0020807017982800258
SBM,466,0.0022321204355373147
SBM,467,0.0016470409208691119
SBM,468,0.002005581767574021
SBM,469,0.0020914262204424967
SBM,470,0.0015662468254660203
SBM,471,0.001883980836849611
SBM,472,0.0020971941570460126
SBM,473,0.002019680051664178
SBM,474,0.001878446311972121
SBM,475,0.00208068610356504
SBM,476,0.0017155205961377526
SBM,477,0.0019348903051076751
SBM,478,0.0018635885590728252
SBM,479,0.0020861736326929585
SBM,480,0.0021727785288607232
SBM,481,0.001799660600007792
SBM,482,0.0019499426447280143
SBM,483,0.0023175971747978843
SBM,484,0.0016430452014436765
SBM,485,0.0019488616389471227
SBM,486,0.0016518638381567779
SBM,487,0.002163560767341023
SBM,488,0.0018156966613444138
SBM,489,0.002190777467873991
SBM,490,0.0016480890130996025
SBM,491,0.001868058500210674
SBM,492,0.0024480425340027557
SBM,493,0.0021783593269566787
SBM,494,0.0020987082752709093
SBM,495,0.0017850806883425746
SBM,496,0.0023138782578413122
SBM,497,0.002396812391839472
SBM,498,0.0020169006973928152
SBM,499,0.0018757479995675297
