model,node,closeness
SBM,475,0.44434550311665183
SBM,476,0.4086814086814087
SBM,477,0.412396694214876
SBM,478,0.4175732217573222
SBM,479,0.4331597222222222
SBM,480,0.43695271453590195
SBM,481,0.42003367003367004
SBM,482,0.426131511528608
SBM,483,0.44355555555555554
SBM,484,0.41036184210526316
SBM,485,0.41376451077943616
SBM,486,0.40935192780968005
SBM,487,0.43810359964881473
SBM,488,0.4154870940882598
SBM,489,0.42038753159224934
SBM,490,0.42003367003367004
SBM,491,0.42003367003367004
SBM,492,0.4511754068716094
SBM,493,0.4250425894378194
SBM,494,0.43429068755439515
SBM,495,0.4186241610738255
SBM,496,0.4264957264957265
SBM,497,0.4415929203539823
SBM,498,0.4327840416305291
SBM,499,0.42180896027049875
